002990,KR7002990000,0,00001,12650,1
002995,KR7002991008,0,00001,41500,1
003000,KR7003000007,0,00001,17000,1
003010,KR7003010006,0,00001,5520,1
003030,KR7003030004,0,00001,56200,1
003060,KR7003060001,0,00001,2225,1
003070,KR7003070000,0,00001,9250,1
003075,KR7003071008,0,00001,16350,1
003080,KR7003080009,0,00001,4965,1
003090,KR7003090008,0,00001,17750,1
003120,KR7003120003,0,00001,90000,1
003160,KR7003160009,0,00001,4005,1
003200,KR7003200003,0,00001,93400,1
003220,KR7003220001,0,00001,16600,1
003230,KR7003230000,0,00001,77000,1
003240,KR7003240009,0,00001,1429000,1
003280,KR7003280005,0,00001,302,1
003300,KR7003300001,0,00001,51000,1
003350,KR7003350006,0,00001,30000,1
003410,KR7003410008,0,00001,5740,1
003415,KR7003411006,0,00001,6120,1
003460,KR7003460003,0,00001,12700,1
003465,KR7003461001,0,00001,12700,1
003470,KR7003470002,0,00001,3145,1
003475,KR7003471000,0,00001,2160,1
003480,KR7003480001,0,00001,3660,1
003490,KR7003490000,0,00001,30700,1
003495,KR7003491008,0,00001,21200,1
003520,KR7003520004,0,00001,5740,1
003530,KR7003530003,0,00001,2250,1
003535,KR7003531001,0,00001,2305,1
003540,KR7003540002,0,00001,13500,1
003545,KR7003541000,0,00001,9180,1
003547,KR7003542008,0,00001,8450,1
003550,KR7003550001,0,00001,70900,1
003555,KR7003551009,0,00001,44300,1
003560,KR7003560000,0,00001,2055,1
003570,KR7003570009,0,00001,7130,1
003580,KR7003580008,0,00001,5620,1
003610,KR7003610003,0,00001,2355,1
003620,KR7003620002,0,00001,4280,1
003650,KR7003650009,0,00001,79400,1
003680,KR7003680006,0,00001,6710,1
003690,KR7003690005,0,00001,8620,1
003720,KR7003720000,0,00001,999,1
003780,KR7003780004,0,00001,3420,1
003830,KR7003830007,0,00001,110000,1
003850,KR7003850005,0,00001,12100,1
003920,KR7003920006,0,00001,589000,1
003925,KR7003921004,0,00001,215000,1
003960,KR7003960002,0,00001,19950,1
004000,KR7004000006,0,00001,48500,1
004020,KR7004020004,0,00001,40250,1
004060,KR7004060000,0,00001,888,1
004080,KR7004080008,0,00001,10000,1
004090,KR7004090007,0,00001,112000,1
004100,KR7004100004,0,00001,1140,1
004105,KR7004101002,0,00001,3295,1
004140,KR7004140000,0,00001,1850,1
004150,KR7004150009,0,00001,4400,1
004170,KR7004170007,0,00001,288500,1
004200,KR7004200002,0,00001,4935,1
004250,KR7004250007,0,00001,3670,1
004255,KR7004251005,0,00001,2240,1
004270,KR7004270005,0,00001,2925,1
004310,KR7004310009,0,00001,4805,1
004360,KR7004360004,0,00001,13500,1
004365,KR7004361002,0,00001,7040,1
004370,KR7004370003,0,00001,254500,1
004380,KR7004380002,0,00001,10700,1
004410,KR7004410007,0,00001,192,1
004415,KR7004411005,0,00001,3970,1
004430,KR7004430005,0,00001,21200,1
004440,KR7004440004,0,00001,9910,1
004450,KR7004450003,0,00001,46000,1
004490,KR7004490009,0,00001,44550,1
004540,KR7004540001,0,00001,2575,1
004545,KR7004541009,0,00001,17500,1
004560,KR7004560009,0,00001,9100,1
004565,KR7004561007,0,00001,64500,1
004690,KR7004690004,0,00001,91900,1
004700,KR7004700001,0,00001,36600,1
004710,KR7004710000,0,00001,6180,1
004720,KR7004720009,0,00001,6800,1
004770,KR7004770004,0,00001,3260,1
004800,KR7004800009,0,00001,74300,1
004830,KR7004830006,0,00001,2900,1
004835,KR7004831004,0,00001,3990,1
004840,KR7004840005,0,00001,6070,1
004870,KR7004870002,0,00001,2080,1
004890,KR7004890000,0,00001,61600,1
004910,KR7004910006,0,00001,6490,1
004920,KR7004920005,0,00001,490,1
004960,KR7004960001,0,00001,17100,1
004970,KR7004970000,0,00001,14300,1
004980,KR7004980009,0,00001,8580,1
004985,KR7004981007,0,00001,10500,1
004990,KR7004990008,0,00001,43200,1
00499K,KR700499K014,0,00001,51500,1
005010,KR7005010004,0,00001,11450,1
005030,KR7005030002,0,00001,589,1
005070,KR7005070008,0,00001,12350,1
005090,KR7005090006,0,00001,39250,1
005110,KR7005110002,0,00001,2870,1
005180,KR7005180005,0,00001,74800,1
005190,KR7005190004,0,00001,16450,1
005250,KR7005250006,0,00001,21150,1
005257,KR7005252002,0,00001,17100,1
005300,KR7005300009,0,00001,170500,1
005305,KR7005301007,0,00001,77000,1
005320,KR7005320007,0,00001,1770,1
005360,KR7005360003,0,00001,2575,1
005380,KR7005380001,0,00001,127500,1
005385,KR7005381009,0,00001,72100,1
005387,KR7005382007,0,00001,78300,1
005389,KR7005383005,0,00001,70900,1
005390,KR7005390000,0,00001,985,1
005420,KR7005420005,0,00001,10200,1
005430,KR7005430004,0,00001,46350,1
005440,KR7005440003,0,00001,12600,1
005450,KR7005450002,0,00001,4945,1
005490,KR7005490008,0,00001,231000,1
005500,KR7005500004,0,00001,32950,1
005610,KR7005610001,0,00001,105000,1
005680,KR7005680004,0,00001,11700,1
005690,KR7005690003,0,00001,9500,1
005720,KR7005720008,0,00001,6150,1
005725,KR7005721006,0,00001,3675,1
005740,KR7005740006,0,00001,10750,1
005745,KR7005741004,0,00001,13450,1
005750,KR7005750005,0,00001,4725,1
005800,KR7005800008,0,00001,122000,1
005810,KR7005810007,0,00001,38950,1
005820,KR7005820006,0,00001,18000,1
005830,KR7005830005,0,00001,60400,1
005850,KR7005850003,0,00001,22250,1
005870,KR7005870001,0,00001,8660,1
005880,KR7005880000,0,00001,22550,1
005930,KR7005930003,0,00001,43850,1
005935,KR7005931001,0,00001,35300,1
005940,KR7005940002,0,00001,13400,1
005945,KR7005941000,0,00001,8960,1
005950,KR7005950001,0,00001,9650,1
005960,KR7005960000,0,00001,8060,1
005965,KR7005961008,0,00001,17700,1
006040,KR7006040000,0,00001,254000,1
006060,KR7006060008,0,00001,10350,1
006090,KR7006090005,0,00001,8040,1
006110,KR7006110001,0,00001,5040,1
006120,KR7006120000,0,00001,25350,1
006125,KR7006121008,0,00001,16600,1
006200,KR7006200000,0,00001,800,1
006220,KR7006220008,0,00001,4745,1
006260,KR7006260004,0,00001,44500,1
006280,KR7006280002,0,00001,124500,1
006340,KR7006340004,0,00001,1280,1
006345,KR7006341002,0,00001,3440,1
006360,KR7006360002,0,00001,39550,1
006370,KR7006370001,0,00001,6870,1
006380,KR7006380000,0,00001,3900,1
006390,KR7006390009,0,00001,33250,1
006400,KR7006400006,0,00001,215000,1
006405,KR7006401004,0,00001,83600,1
006490,KR7006490007,0,00001,3485,1
006570,KR7006570006,0,00001,4185,1
006650,KR7006650006,0,00001,136500,1
006660,KR7006660005,0,00001,10650,1
006740,KR7006740005,0,00001,3610,1
006800,KR7006800007,0,00001,7400,1
006805,KR7006801005,0,00001,4370,1
00680K,KR700680K019,0,00001,3775,1
006840,KR7006840003,0,00001,49950,1
006880,KR7006880009,0,00001,4830,1
006890,KR7006890008,0,00001,5870,1
006980,KR7006980007,0,00001,3375,1
007070,KR7007070006,0,00001,36100,1
007110,KR7007110000,0,00001,2295,1
007120,KR7007120009,0,00001,305,1
007160,KR7007160005,0,00001,54100,1
007210,KR7007210008,0,00001,2295,1
007280,KR7007280001,0,00001,1750,1
007310,KR7007310006,0,00001,726000,1
007340,KR7007340003,0,00001,34250,1
007460,KR7007460009,0,00001,3665,1
007540,KR7007540008,0,00001,48800,1
007570,KR7007570005,0,00001,26100,1
007575,KR7007571003,0,00001,20550,1
007590,KR7007590003,0,00001,7000,1
007610,KR7007610009,0,00001,3595,1
007630,KR7007630007,0,00001,2265,1
007660,KR7007660004,0,00001,4565,1
007690,KR7007690001,0,00001,46650,1
007700,KR7007700008,0,00001,77000,1
007810,KR7007810005,0,00001,5440,1
007815,KR7007811003,0,00001,2790,1
00781K,KR700781K015,0,00001,4725,1
007860,KR7007860000,0,00001,4155,1
007980,KR7007980006,0,00001,3095,1
008040,KR7008040008,0,00001,1405,1
008060,KR7008060006,0,00001,12500,1
00806K,KR700806K010,0,00001,6670,1
008110,KR7008110009,0,00001,3750,1
008250,KR7008250003,0,00001,9080,1
008260,KR7008260002,0,00001,2950,1
008350,KR7008350001,0,00001,3790,1
008355,KR7008351009,0,00001,39950,1
008420,KR7008420002,0,00001,2935,1
008490,KR7008490005,0,00001,33400,1
008500,KR7008500001,0,00001,20300,1
008560,KR7008560005,0,00001,4760,1
008600,KR7008600009,0,00001,1220,1
008700,KR7008700007,0,00001,2880,1
008730,KR7008730004,0,00001,13200,1
008770,KR7008770000,0,00001,93600,1
008775,KR7008771008,0,00001,51500,1
008870,KR7008870008,0,00001,69300,1
008930,KR7008930000,0,00001,67800,1
008970,KR7008970006,0,00001,1195,1
009070,KR7009070004,0,00001,3200,1
009140,KR7009140005,0,00001,40000,1
009150,KR7009150004,0,00001,96800,1
009155,KR7009151002,0,00001,42400,1
009160,KR7009160003,0,00001,2760,1
009180,KR7009180001,0,00001,1345,1
009190,KR7009190000,0,00001,6750,1
009200,KR7009200007,0,00001,3110,1
009240,KR7009240003,0,00001,90700,1
009270,KR7009270000,0,00001,1895,1
009275,KR7009271008,0,00001,53400,1
009290,KR7009290008,0,00001,6810,1
009310,KR7009310004,0,00001,1515,1
009320,KR7009320003,0,00001,2125,1
009410,KR7009410002,0,00001,12650,1
009415,KR7009411000,0,00001,6690,1
009420,KR7009420001,0,00001,27650,1
009440,KR7009440009,0,00001,4710,1
009450,KR7009450008,0,00001,46100,1
009460,KR7009460007,0,00001,3235,1
009470,KR7009470006,0,00001,17000,1
009540,KR7009540006,0,00001,111500,1
009580,KR7009580002,0,00001,5130,1
009680,KR7009680000,0,00001,10700,1
009770,KR7009770009,0,00001,35150,1
009810,KR7009810003,0,00001,813,1
009830,KR7009830001,0,00001,21300,1
009835,KR7009831009,0,00001,13000,1
009970,KR7009970005,0,00001,64600,1
010040,KR7010040004,0,00001,5510,1
010050,KR7010050003,0,00001,725,1
010060,KR7010060002,0,00001,86200,1
010100,KR7010100006,0,00001,1680,1
010120,KR7010120004,0,00001,44850,1
010130,KR7010130003,0,00001,435500,1
010140,KR7010140002,0,00001,7700,1
010145,KR7010141000,0,00001,61700,1
010400,KR7010400000,0,00001,10550,1
010420,KR7010420008,0,00001,1415,1
010580,KR7010580009,0,00001,779,1
010600,KR7010600005,0,00001,2640,1
010620,KR7010620003,0,00001,49200,1
010640,KR7010640001,0,00001,2405,1
010660,KR7010660009,0,00001,2010,1
010690,KR7010690006,0,00001,2900,1
010770,KR7010770006,0,00001,4300,1
010780,KR7010780005,0,00001,33400,1
010820,KR7010820009,0,00001,2710,1
010950,KR7010950004,0,00001,82100,1
010955,KR7010951002,0,00001,59700,1
010960,KR7010960003,0,00001,4670,1
011000,KR7011000007,0,00001,4625,1
011070,KR7011070000,0,00001,96600,1
011090,KR7011090008,0,00001,1385,1
011150,KR7011150000,0,00001,2580,1
011155,KR7011151008,0,00001,33650,1
011160,KR7011160009,0,00001,1160,1
011170,KR7011170008,0,00001,265500,1
011200,KR7011200003,0,00001,3430,1
011210,KR7011210002,0,00001,41850,1
011230,KR7011230000,0,00001,3275,1
011280,KR7011280005,0,00001,6980,1
011300,KR7011300001,0,00001,560,1
011330,KR7011330008,0,00001,2440,1
011390,KR7011390002,0,00001,113000,1
011420,KR7011420007,0,00001,1730,1
011500,KR7011500006,0,00001,4165,1
011690,KR7011690005,0,00001,7260,1
011700,KR7011700002,0,00001,2045,1
011760,KR7011760006,0,00001,21650,1
011780,KR7011780004,0,00001,93600,1
011785,KR7011781002,0,00001,35900,1
011790,KR7011790003,0,00001,31050,1
011810,KR7011810009,0,00001,12300,1
011930,KR7011930005,0,00001,1145,1
012030,KR7012030003,0,00001,980,1
012160,KR7012160008,0,00001,1345,1
012170,KR7012170007,0,00001,147,1
012200,KR7012200002,0,00001,3675,1
012205,KR7012201000,0,00001,8710,1
012280,KR7012280004,0,00001,1405,1
012320,KR7012320008,0,00001,38100,1
012330,KR7012330007,0,00001,212000,1
012450,KR7012450003,0,00001,31850,1
012510,KR7012510004,0,00001,63500,1
012600,KR7012600003,0,00001,3775,1
012610,KR7012610002,0,00001,6330,1
012630,KR7012630000,0,00001,15750,1
012690,KR7012690004,0,00001,3525,1
012750,KR7012750006,0,00001,94300,1
012800,KR7012800009,0,00001,1465,1
013000,KR7013000005,0,00001,1875,1
013360,KR7013360003,0,00001,1270,1
013520,KR7013520002,0,00001,2260,1
013570,KR7013570007,0,00001,5610,1
013580,KR7013580006,0,00001,25100,1
013700,KR7013700000,0,00001,1285,1
013870,KR7013870001,0,00001,7200,1
014130,KR7014130009,0,00001,6730,1
014160,KR7014160006,0,00001,1315,1
014280,KR7014280002,0,00001,4055,1
014285,KR7014281000,0,00001,9350,1
014440,KR7014440002,0,00001,3965,1
014530,KR7014530000,0,00001,3370,1
014580,KR7014580005,0,00001,2875,1
014680,KR7014680003,0,00001,84500,1
014710,KR7014710008,0,00001,6150,1
014790,KR7014790000,0,00001,3595,1
014820,KR7014820005,0,00001,35700,1
014825,KR7014821003,0,00001,30250,1
014830,KR7014830004,0,00001,49600,1
014910,KR7014910004,0,00001,2670,1
014915,KR7014911002,0,00001,13750,1
014990,KR7014990006,0,00001,2365,1
015020,KR7015020001,0,00001,679,1
015230,KR7015230006,0,00001,40750,1
015260,KR7015260003,0,00001,480,1
015350,KR7015350002,0,00001,38000,1
015360,KR7015360001,0,00001,42000,1
015540,KR7015540008,0,00001,6270,1
015590,KR7015590003,0,00001,915,1
015760,KR7015760002,0,00001,25200,1
015860,KR7015860000,0,00001,3255,1
015890,KR7015890007,0,00001,5850,1
016090,KR7016090003,0,00001,2420,1
016360,KR7016360000,0,00001,34750,1
016380,KR7016380008,0,00001,10700,1
016385,KR7016381006,0,00001,44500,1
016450,KR7016450009,0,00001,8540,1
016580,KR7016580003,0,00001,18700,1
016590,KR7016590002,0,00001,80400,1
016610,KR7016610008,0,00001,4940,1
016710,KR7016710006,0,00001,7850,1
016740,KR7016740003,0,00001,3240,1
016800,KR7016800005,0,00001,33350,1
016880,KR7016880007,0,00001,2055,1
017040,KR7017040007,0,00001,2485,1
017180,KR7017180001,0,00001,5200,1
017370,KR7017370008,0,00001,5940,1
017390,KR7017390006,0,00001,84500,1
017550,KR7017550005,0,00001,1670,1
017670,KR7017670001,0,00001,251000,1
017800,KR7017800004,0,00001,79300,1
017810,KR7017810003,0,00001,11900,1
017900,KR7017900002,0,00001,2455,1
017940,KR7017940008,0,00001,56600,1
017960,KR7017960006,0,00001,8080,1
018250,KR7018250001,0,00001,48400,1
018260,KR7018260000,0,00001,205500,1
018470,KR7018470005,0,00001,924,1
018500,KR7018500009,0,00001,857,1
018670,KR7018670000,0,00001,77800,1
018880,KR7018880005,0,00001,11100,1
019170,KR7019170000,0,00001,6840,1
019175,KR7019171008,0,00001,6330,1
019180,KR7019180009,0,00001,3260,1
019440,KR7019440007,0,00001,14900,1
019490,KR7019490002,0,00001,4500,1
019680,KR7019680008,0,00001,6080,1
019685,KR7019681006,0,00001,4560,1
020000,KR7020000006,0,00001,43050,1
020120,KR7020120002,0,00001,2775,1
020150,KR7020150009,0,00001,31950,1
020560,KR7020560009,0,00001,5580,1
020760,KR7020760005,0,00001,4480,1
021050,KR7021050000,0,00001,1320,1
021240,KR7021240007,0,00001,77200,1
021820,KR7021820006,0,00001,8310,1
023000,KR7023000003,0,00001,3030,1
023150,KR7023150006,0,00001,6770,1
023350,KR7023350002,0,00001,4330,1
023450,KR7023450000,0,00001,24350,1
023530,KR7023530009,0,00001,160000,1
023590,KR7023590003,0,00001,24700,1
023800,KR7023800006,0,00001,6140,1
023810,KR7023810005,0,00001,3930,1
023960,KR7023960008,0,00001,1620,1
024070,KR7024070005,0,00001,2665,1
024090,KR7024090003,0,00001,12650,1
024110,KR7024110009,0,00001,13900,1
024720,KR7024720005,0,00001,31050,1
024890,KR7024890006,0,00001,1870,1
024900,KR7024900003,0,00001,1510,1
025000,KR7025000001,0,00001,54300,1
025530,KR7025530007,0,00001,3275,1
025540,KR7025540006,0,00001,64900,1
025560,KR7025560004,0,00001,148,1
025620,KR7025620006,0,00001,6460,1
025750,KR7025750001,0,00001,1370,1
025820,KR7025820002,0,00001,2145,1
025860,KR7025860008,0,00001,10250,1
025890,KR7025890005,0,00001,1840,1
026890,KR7026890004,0,00001,5640,1
026940,KR7026940007,0,00001,3480,1
026960,KR7026960005,0,00001,19900,1
027390,KR7027390004,0,00001,24150,1
027410,KR7027410000,0,00001,7660,1
027740,KR7027740000,0,00001,1095,1
027970,KR7027970003,0,00001,1450,1
028050,KR7028050003,0,00001,16950,1
028100,KR7028100006,0,00001,20600,1
028260,KR7028260008,0,00001,94500,1
02826K,KR702826K016,0,00001,69800,1
028670,KR7028670008,0,00001,4280,1
029460,KR7029460003,0,00001,14100,1
029530,KR7029530003,0,00001,47500,1
029780,KR7029780004,0,00001,36700,1
030000,KR7030000004,0,00001,26750,1
030200,KR7030200000,0,00001,27100,1
030210,KR7030210009,0,00001,2850,1
030610,KR7030610000,0,00001,11000,1
030720,KR7030720007,0,00001,8610,1
030790,KR7030790000,0,00001,1905,1
031430,KR7031430002,0,00001,282000,1
031440,KR7031440001,0,00001,89800,1
031820,KR7031820004,0,00001,1685,1
032350,KR7032350001,0,00001,12100,1
032560,KR7032560005,0,00001,8050,1
032640,KR7032640005,0,00001,14000,1
032830,KR7032830002,0,00001,81500,1
033180,KR7033180001,0,00001,6400,1
033240,KR7033240003,0,00001,12200,1
033250,KR7033250002,0,00001,1750,1
033270,KR7033270000,0,00001,23550,1
033530,KR7033530007,0,00001,6140,1
033660,KR7033660002,0,00001,10600,1
033780,KR7033780008,0,00001,102000,1
033920,KR7033920000,0,00001,11000,1
034020,KR7034020008,0,00001,6010,1
034120,KR7034120006,0,00001,21600,1
034220,KR7034220004,0,00001,16350,1
034300,KR7034300004,0,00001,28300,1
034310,KR7034310003,0,00001,21950,1
034590,KR7034590000,0,00001,29400,1
034730,KR7034730002,0,00001,237500,1
03473K,KR703473K016,0,00001,141500,1
034830,KR7034830000,0,00001,2360,1
035000,KR7035000009,0,00001,8090,1
035150,KR7035150002,0,00001,10650,1
035250,KR7035250000,0,00001,30650,1
035420,KR7035420009,0,00001,113000,1
035510,KR7035510007,0,00001,126000,1
035720,KR7035720002,0,00001,124000,1
036460,KR7036460004,0,00001,41300,1
036530,KR7036530004,0,00001,12150,1
036570,KR7036570000,0,00001,491000,1
036580,KR7036580009,0,00001,6890,1
037270,KR7037270006,0,00001,1590,1
037560,KR7037560000,0,00001,7580,1
037710,KR7037710001,0,00001,193000,1
039130,KR7039130000,0,00001,59900,1
039490,KR7039490008,0,00001,83200,1
039570,KR7039570007,0,00001,10000,1
041650,KR7041650003,0,00001,3950,1
042660,KR7042660001,0,00001,29200,1
042670,KR7042670000,0,00001,6380,1
042700,KR7042700005,0,00001,7090,1
044380,KR7044380004,0,00001,443,1
044450,KR7044450005,0,00001,6810,1
044820,KR7044820009,0,00001,18050,1
047040,KR7047040001,0,00001,4920,1
047050,KR7047050000,0,00001,16850,1
047400,KR7047400007,0,00001,3195,1
047810,KR7047810007,0,00001,32350,1
049770,KR7049770001,0,00001,258500,1
049800,KR7049800006,0,00001,5120,1
051600,KR7051600005,0,00001,30450,1
051630,KR7051630002,0,00001,4425,1
051900,KR7051900009,0,00001,1287000,1
051905,KR7051901007,0,00001,718000,1
051910,KR7051910008,0,00001,327000,1
051915,KR7051911006,0,00001,184000,1
052690,KR7052690005,0,00001,21050,1
053210,KR7053210001,0,00001,10950,1
053690,KR7053690004,0,00001,10600,1
055490,KR7055490007,0,00001,18850,1
055550,KR7055550008,0,00001,46300,1
057050,KR7057050007,0,00001,93200,1
058430,KR7058430000,0,00001,18400,1
058650,KR7058650003,0,00001,92800,1
058730,KR7058730003,0,00001,6570,1
058850,KR7058850009,0,00001,2285,1
058860,KR7058860008,0,00001,2445,1
060980,KR7060980000,0,00001,40850,1
063160,KR7063160006,0,00001,25000,1
064350,KR7064350002,0,00001,19100,1
064960,KR7064960008,0,00001,36400,1
066570,KR7066570003,0,00001,75300,1
066575,KR7066571001,0,00001,30350,1
067830,KR7067830000,0,00001,3700,1
068270,KR7068270008,0,00001,180500,1
068290,KR7068290006,0,00001,16850,1
068400,KR7068400001,0,00001,10250,1
069260,KR7069260008,0,00001,21350,1
069460,KR7069460004,0,00001,3650,1
069500,KR7069500007,1,00001,26665,1
069620,KR7069620003,0,00001,159000,1
069640,KR7069640001,0,00001,5600,1
069660,KR7069660009,1,00001,26840,1
069730,KR7069730000,0,00001,4800,1
069960,KR7069960003,0,00001,85500,1
070960,KR7070960000,0,00001,6640,1
071050,KR7071050009,0,00001,70200,1
071055,KR7071051007,0,00001,42900,1
071090,KR7071090005,0,00001,20850,1
071320,KR7071320006,0,00001,52600,1
071840,KR7071840003,0,00001,43200,1
071950,KR7071950000,0,00001,1420,1
071970,KR7071970008,0,00001,3995,1
072130,KR7072130008,0,00001,4400,1
072710,KR7072710007,0,00001,83200,1
073240,KR7073240004,0,00001,4030,1
074610,KR7074610007,0,00001,5670,1
075180,KR7075180000,0,00001,5480,1
075580,KR7075580001,0,00001,5030,1
